ID,작업일시,위도,경도,파일타입,공사명,공사개요,구군,주소,중구역번호,소구역번호,도로구분,누수관경,누수량,용수구분,용도구분
801908,2008-01-28 10:48:00,35.8899151,128.601287,지상누수,산격동 1441-59,PFP(40*15)구분기점 직선처리(L=2m),북구,북구 연암로 18-25 (산격동) / 1441-59번지,520.0,,,15.0,0,,0.0
803124,2008-02-11 09:00:00,35.8926445,128.6060532,지하누수,산격3동 1412-24번지,노후 지하식소화전(80)폐쇄 ,북구,북구 산격동 1412-24,520.0,490.0,공도,80.0,0,,0.0
803133,2008-02-16 15:15:00,35.8955536,128.6113662,지상누수,산격동 1304-6번지 ,DTC80 이음관부 누수수선,북구,북구 대학로25길 10 (산격동) / 1304-6번지,520.0,,,80.0,0,,0.0
803159,2008-02-18 12:48:00,35.893374,128.5992472,지상누수,산격동 1107-10번지 ,PFP(40*25)줄임 소켓부 니플수선,북구,북구 연암공원로8길 13-10 (산격동) / 1107-10번지,520.0,,,25.0,0,,0.0
803328,2008-04-03 09:00:00,35.8947381,128.6019531,지하누수,산격4동 1437-123번지,EPS(50*15)니플A 수선 ,북구,북구 산격로서9길 7-13 (산격동) / 1437-123번지,520.0,243.0,공도,15.0,0,,0.0
803327,2008-04-03 09:00:00,35.8975146,128.6045759,지하누수,산격4동 1197-33번지 ,PFP(50*15)니플1 수선 ,북구,북구 연암공원로32길 64-6 (산격동) / 1197-33번지,520.0,243.0,공도,15.0,0,,0.0
803329,2008-04-03 09:00:00,35.8974681,128.5989688,지하누수,산격1동 1180-154번지 ,EPS(40*15)분기점 수선 ,북구,북구 연암공원로17길 23-13 (산격동) / 1180-154번지,520.0,243.0,공도,15.0,0,,0.0
803334,2008-04-04 16:24:00,35.8935192,128.5982447,지상누수,산격동 1102-6번지,EPS(40*20) 분기점 수선 ,북구,북구 연암공원로8길 18-1 (산격동) / 1102-6번지,520.0,,,20.0,0,,0.0
803340,2008-04-08 13:19:00,35.8971881,128.5999924,지상누수,산격동 1180-130번지 ,PFP(100)접합부 수선 ,북구,북구 연암공원로13길 2-10 (산격동) / 1180-130번지,520.0,,,100.0,1,,0.0
803355,2008-04-11 09:00:00,35.895782,128.6105861,지하누수,산격동 1306-2번지 ,EPS(25*15)니플A 수선 ,북구,북구 산격로14길 50-1 (산격동) / 1306-2번지,520.0,490.0,공도,15.0,0,,0.0
803354,2008-04-11 09:00:00,35.896141,128.6122561,지하누수,산격동 1279-2번지 ,DTC(150*20)분기점 수선 ,북구,북구 대동로 54 (산격동) / 1279-2번지,520.0,490.0,공도,20.0,0,,0.0
803344,2008-04-11 09:00:00,35.8936404,128.6103236,지하누수,산격동 1319-1번지 ,DTC(150*40)분기점 수선 ,북구,북구 산격동 1319-1,520.0,490.0,공도,40.0,0,,0.0
803358,2008-04-22 09:00:00,35.8961417,128.602339,지하누수,산격4동 1195-64번지 ,DTC(80*15)분기점 수선 ,북구,북구 연암공원로14길 22-8 (산격동) / 1195-64번지,520.0,243.0,공도,15.0,0,,0.0
803409,2008-04-30 09:00:00,35.8946495,128.6017077,지하누수,산격4동 1437-108번지 ,PFP(40*15)니플 A수선,북구,북구 연암공원로10길 31-6 (산격동) / 1437-108번지,520.0,243.0,공도,15.0,0,,0.0
803444,2008-04-30 09:00:00,35.8944146,128.6019027,지하누수,산격4동 1439-22번지,제수변(80)스핀들수선,북구,북구 산격동 1439-22,520.0,243.0,공도,80.0,0,,0.0
803490,2008-05-08 14:46:00,35.8966487,128.6079187,지상누수,산격동 1251-5번지 ,지상식소화전(100)교체수선 ,북구,북구 대동로8길 28 (산격동) / 1251-5번지,520.0,,,100.0,1,,0.0
803522,2008-05-17 08:03:00,35.8921902,128.5974082,지상누수,산격동 1082-1번지,DTC(80*15)구분기점 폐쇄 ,북구,북구 연암로12길 12-4 (산격동) / 1082-1번지,520.0,,,15.0,0,,0.0
804302,2008-06-11 09:00:00,35.8938663,128.6102529,지하누수,산격3동 1329-5번지 ,DTC(150*15)분기점 수선 ,북구,북구 대학로 99-1 (산격동) / 1329-5번지,520.0,490.0,공도,15.0,0,,0.0
804306,2008-06-12 09:00:00,35.8970944,128.6024783,지하누수,산격4동 1185-97번지 ,DTC(80*15)구분기점 폐쇄(GP-1m),북구,북구 산격로13길 25 (산격동) / 1185-67번지,520.0,243.0,공도,15.0,0,,0.0
804291,2008-06-12 09:00:00,35.897478,128.6044319,지하누수,산격4동 1197-60번지 ,,북구,북구 연암공원로32길 64-32 (산격동) / 1197-60번지,520.0,243.0,공도,15.0,0,,0.0
804307,2008-06-12 09:00:00,35.8962259,128.6025329,지하누수,산격4동 1195-35번지 ,EPS(50*15)구분기점 페쇄(GP-2m),북구,북구 연암공원로14길 22-5 (산격동) / 1195-35번지,520.0,243.0,공도,15.0,0,,0.0
804434,2008-07-15 17:28:00,35.8960952,128.6100066,지상누수,산격동 1305-7번지 ,DTC(80*20)분기점 수선 ,북구,북구 산격로14길 43 (산격동) / 1305-7번지,520.0,,,20.0,0,,0.0
804439,2008-07-21 12:02:00,35.8948146,128.609921,지상누수,산격동 1309번지 ,DTC(150*25)분기점 폐쇄 ,북구,북구 산격로10길 42-1 (산격동) / 1309번지,520.0,,,25.0,0,,0.0
804441,2008-07-29 12:34:00,35.8943617,128.5993061,지상누수,산격동 1124-10번지 ,접합부수선(D=20),북구,북구 연암공원로10길 8 (산격동) / 1124-10번지,520.0,,,20.0,0,,0.0
804445,2008-07-30 16:21:00,35.8948698,128.6010136,지상누수,산격동 1435-21번지 ,PFP(50*15)분기점 수선 ,북구,북구 산격로서9길 17-5 (산격동) / 1435-21번지,520.0,,,15.0,0,,0.0
200900222,2008-08-22 07:43:00,35.8975146,128.6045759,지상누수,북구 산격동 1197-33 번지,D50×15 분기점 수선.,북구,북구 연암공원로32길 64-6 (산격동) / 1197-33번지,,,,15.0,0,,
200900230,2008-08-29 09:00:00,35.8936833,128.5991138,지하누수,북구 산격동1106-14 번지,D=25*15 분기점수선,북구,북구 연암공원로8길 13-9 (산격동) / 1106-14번지,,570.0,공도,15.0,0,,
200900238,2008-09-08 09:00:00,35.8962166,128.6000401,지하누수,북구 산격동1163-10 번지,PFP(40*15)분기점 수선,북구,북구 연암공원로 66-22 (산격동) / 1163-10번지,,462.0,공도,15.0,0,,
200900239,2008-09-08 09:00:00,35.8968842,128.5999283,지하누수,북구 산격동1183-63 번지,PFP(100*100)분기점수선,북구,북구 연암공원로13길 2-6 (산격동) / 1182-4번지,520.0,461.0,공도,100.0,0,,
200900243,2008-09-18 09:00:00,35.8947758,128.6046433,지하누수,북구 산격동 1425-26 번지,DTC(100*80)분기점수선,북구,북구 대구체육관로11길 48 (산격동) / 1425-26번지,520.0,470.0,공도,80.0,0,,
200900264,2008-10-08 11:32:00,35.8957106,128.6087856,지상누수,북구 산격동1311-12 번지,STS(25)직관부수선,북구,북구 대학로25길 34-13 (산격동) / 1311-12번지,520.0,,,25.0,0,,
805664,2008-11-05 10:00:00,35.8948747,128.6014267,지상누수,북구 산격동 1437-106번지,PFP(100X15)분기점수선,북구,북구 연암공원로10길 31-16 (산격동) / 1437-106번지,,,,15.0,0,,0.0
200800577,2008-11-05 10:00:00,35.8948747,128.6014267,지상누수,북구 산격동 1437-106 번지,확인결과 미누수,북구,북구 연암공원로10길 31-16 (산격동) / 1437-106번지,,,,15.0,0,,
200800594,2008-11-13 09:00:00,35.8932193,128.6093998,지하누수,북구 산격동1335-6 번지,터파기결과미누수,북구,북구 대학로23길 31-1 (산격동) / 1335-6번지,,620.0,,,0,,
805672,2008-11-17 13:31:00,35.8965185,128.6077883,지상누수,북구 산격동 1249-1번지,DTC(100X15)분기점수선,북구,북구 대학로13길 54 (산격동) / 1249-1번지,,,,15.0,0,,0.0
200800599,2008-11-17 13:31:00,35.8965185,128.6077883,지상누수,북구 산격동 1249-1 번지,D100*15mm분기점수선,북구,북구 대학로13길 54 (산격동) / 1249-1번지,520.0,,,15.0,0,,
200800604,2008-11-20 09:00:00,35.897853,128.5987658,지하누수,북구 산격동1182-119 번지,D40X15mm분기점수선,북구,북구 산격동 1182-119,520.0,461.0,공도,15.0,544,,
900005,2008-11-20 09:00:00,35.897853,128.5987658,지하누수,산격4동 1182-119,PFP(40X15)분기점수선,북구,북구 산격동 1182-119,,461.0,공도,15.0,0,,0.0
200800615,2008-11-20 17:14:00,35.8938663,128.6102529,지상누수,북구 산격동 1329-1 번지,D15mm접합부수선,북구,북구 대학로 99-2 (산격동) / 1329-1번지,,,,15.0,,,
200800949,2008-12-09 09:00:00,35.8902805,128.6040445,지상누수,북구 산격동 1498 번지,D15mm   인입선수선,북구,북구 연암로2길 53 (산격동) / 1498-128번지,,,,15.0,,,
200800929,2008-12-11 09:03:00,35.8975383,128.6066399,지상누수,북구 산격동 1234-6 번지,D50*15mm분기점수선,북구,북구 대동로 2-23 (산격동) / 1234-6번지,520.0,,,15.0,0,,
200800923,2008-12-12 13:57:00,35.8968513,128.6079403,지상누수,북구 산격동 1251-7 번지,D15mm접합부수선,북구,북구 대동로8길 28-2 (산격동) / 1251-7번지,520.0,,,15.0,,,
200800838,2008-12-21 08:50:00,35.901451,128.6043367,지상누수,북구 시설관리소 송수펌프실 내 긴급복구공사,ST D=600mm 부분용접 N=1개소,북구,북구 동북로 92 (산격동) / 517번지,,,,600.0,7,,
200900126,2008-12-23 09:00:00,35.8938925,128.6104273,지하누수,북구 산격동1329-6 번지,STS(15)인입선누수,북구,북구 대학로 99 (산격동) / 1329-6번지,,620.0,공도,15.0,86,,
200900903,2009-01-05 10:11:00,35.8982773,128.6052341,지상누수,북구 산격동 1222-44 번지,D15mm접합부수선,북구,북구 산격로17길 9-1 (산격동) / 1222-44번지,,,,15.0,0,,
200900912,2009-01-08 09:00:00,35.8962259,128.6025329,지하누수,북구 산격동1195-35 번지,DTC(80*15)분기점수선,북구,북구 연암공원로14길 22-5 (산격동) / 1195-35번지,,463.0,공도,15.0,23,,
200900928,2009-01-13 09:40:00,35.890979,128.6032946,지상누수,북구 산격동 1404-152 번지,D80*15mm구분기점폐쇄,북구,북구 산격로1길 31-4 (산격동) / 1404-152번지,,,,15.0,0,,
200900983,2009-01-28 06:55:00,35.8952327,128.6046783,지상누수,북구 산격동 1422-17 번지,D100*20mm구분기점폐쇄,북구,북구 연암공원로14길 55 (산격동) / 1422-17번지,520.0,,,15.0,0,,
200901285,2009-02-05 11:09:00,35.8912764,128.5969392,지상누수,북구 산격동 993-6 번지,STS(15)인입선누수,북구,북구 연암로 60-2 (산격동) / 993-6번지,1070.0,,,15.0,0,,
200901288,2009-02-05 16:01:00,35.8976833,128.6045966,지하누수,북구 산격동1197-25 번지,PFP(50X15)분기점수선,북구,북구 연암공원로32길 64-10 (산격동) / 1197-25번지,,252.0,공도,15.0,337,,
200901297,2009-02-12 12:12:00,35.8932193,128.6093998,지상누수,북구 산격동 1335-6 번지,D15mm접합부수선,북구,"북구 대학로23길 31-1, 리앤차이 (산격동) / 1335-6번지",,,,15.0,,,
200901307,2009-02-17 15:42:00,35.8966337,128.6042461,지상누수,북구 산격동 1223-14 번지,D15mm앵글밸브수선,북구,북구 연암공원로14길 37-2 (산격동) / 1223-14번지,520.0,,,15.0,,,
200901591,2009-02-25 09:00:00,35.8970944,128.6024783,지하누수,북구 산격동1185-67 번지,PFP(80X15()구분기점폐쇄,북구,북구 산격로13길 25 (산격동) / 1185-67번지,,463.0,공도,15.0,27,,
200901590,2009-02-25 09:00:00,35.8965898,128.6016523,지하누수,북구 산격동1186-46 번지,DTC(100X25)분기점 폐쇄,북구,북구 연암공원로14길 15 (산격동) / 1186-46번지,,463.0,공도,25.0,40,,
200901797,2009-03-06 09:00:00,35.8944692,128.5984373,지하누수,북구 산격동1141-4 번지,DTC(80X15)분기점폐쇄,북구,북구 연암공원로 41 (산격동) / 1141-4번지,520.0,461.0,공도,15.0,"1,154",,
200901796,2009-03-06 09:00:00,35.8963024,128.5987991,지하누수,북구 산격동1166-4 번지,DTC(80X15)분기점폐쇄,북구,북구 연암공원로11길 3-20 (산격동) / 1166-4번지,520.0,461.0,공도,15.0,452,,
200901795,2009-03-06 09:00:00,35.8973991,128.5999957,지하누수,북구 산격동1180-140 번지,DTC(80)구관폐쇄,북구,북구 연암공원로15길 5-1 (산격동) / 1180-140번지,520.0,461.0,공도,80.0,"31,200",,
200901801,2009-03-11 09:00:00,35.8983877,128.6047369,지하누수,북구 산격동1197-5 번지,EPS(50X15)분기점수선,북구,북구 연암공원로20길 34-4 (산격동) / 1197-5번지,,252.0,공도,15.0,756,,
200901802,2009-03-11 09:00:00,35.8982006,128.6047688,지하누수,북구 산격동1197-34 번지,EPS(50X15)분기점수선,북구,북구 연암공원로32길 62-20 (산격동) / 1197-34번지,,252.0,공도,15.0,302,,
200902213,2009-03-27 09:00:00,35.898456,128.6049009,지하누수,북구 산격동1222-34 번지,EPS(50X15)분기점수선,북구,북구 연암공원로20길 34-3 (산격동) / 1222-34번지,,252.0,공도,15.0,413,,
200902724,2009-04-03 09:00:00,35.8911309,128.5975278,지하누수,북구 산격동1017-2 번지,STS(25)직관부수선,북구,북구 연암로 56-3 (산격동) / 1017-2번지,1070.0,570.0,공도,25.0,"1,652",,
200902738,2009-04-08 09:00:00,35.8948612,128.6083472,지하누수,북구 산격동1314-44 번지,STS(80)제수변 스핀들 누수,북구,북구 산격로10길 28 (산격동) / 1314-44번지,1080.0,620.0,공도,80.0,"3,199",,
200902739,2009-04-08 09:00:00,35.8950104,128.610865,지하누수,북구 산격동1307-24 번지,DTC(150X15)구분기점폐쇄,북구,북구 산격로10길 49-2 (산격동) / 1307-24번지,520.0,490.0,공도,15.0,265,,
200902737,2009-04-08 09:00:00,35.8945804,128.6077641,지하누수,북구 산격동1326-38 번지,STS(15~25)접합부수선,북구,북구 대학로13길 32 (산격동) / 1326-38번지,1080.0,620.0,공도,15.0,212,,
200902744,2009-04-08 10:20:00,35.8970647,128.6098819,지상누수,북구 산격동 1266-1 번지,D40mm접합부수선(40보호통교체),북구,"북구 대동로 30, 낙천사우나 (산격동) / 1266-1번지",520.0,,,40.0,0,,
200902746,2009-04-14 09:00:00,35.8947414,128.6077693,지하누수,북구 산격동1326-50 번지,DTC(200*15)분기점수선,북구,북구 대학로13길 32-1 (산격동) / 1326-50번지,,620.0,공도,25.0,"7,563",,
200902760,2009-04-27 09:00:00,35.8955851,128.6118229,지상누수,북구 산격동1276-11 번지,DTC(80X15)분기점폐쇄,북구,북구 대학로25길 6 (산격동) / 1276-11번지,520.0,,,15.0,0,,
200902761,2009-04-27 13:15:00,35.8963045,128.6079341,지상누수,북구 산격동 1249-8 번지, D80*15mm 분기점수선,북구,북구 대학로13길 52-2 (산격동) / 1249-8번지,520.0,,,15.0,0,,
200902767,2009-04-30 13:05:00,35.8968916,128.6001731,지상누수,북구 산격동 1182-5 번지, D40*15mm 분기점 수선(13보호통교체),북구,북구 연암공원로 71 (산격동) / 1182-5번지,520.0,,,15.0,0,,
200903214,2009-05-01 09:18:00,35.8941678,128.6048861,지상누수,북구 산격동 1425-29 번지,D15mm접합부수선,북구,북구 산격로 39-3 (산격동) / 1425-29번지,520.0,,,15.0,0,,
200903239,2009-05-07 09:00:00,35.8954767,128.6006315,지하누수,북구 산격동1435-1 번지,PFP(80X20)분기점수선,북구,북구 산격로11길 43-19 (산격동) / 1435-1번지,1070.0,462.0,공도,20.0,"6,066",,
200903242,2009-05-07 09:00:00,35.89345,128.5989036,지하누수,북구 산격동1106-13 번지,DTC(80X15)분기점 수선,북구,북구 연암공원로8길 13-4 (산격동) / 1106-13번지,1070.0,570.0,공도,80.0,"20,726",,
200903240,2009-05-07 09:00:00,35.8955177,128.5998111,지하누수,북구 산격동1160-2 번지,PFP(80)접합부수선,북구,북구 연암공원로12길 7 (산격동) / 1160-2번지,1070.0,462.0,공도,80.0,"41,453",,
200903622,2009-06-10 09:51:00,35.8956685,128.6028173,지상누수,북구 산격동 1437-48 번지,D50mm접합부수선,북구,"북구 산격로북9길 7, 혜성빌라 (산격동) / 1437-48번지",1070.0,,,50.0,2,,
200903675,2009-06-15 13:55:00,35.8963248,128.6004439,지상누수,북구 산격동 1163-7 번지,13mm지열보호통교체,북구,북구 연암공원로 66-10 (산격동) / 1163-7번지,,,,15.0,,,
200903711,2009-06-18 11:40:00,35.8949517,128.5991657,지상누수,북구 산격동 1148-4 번지,D15mm접합부수선,북구,북구 연암공원로10길 3-10 (산격동) / 1148-4번지,,,,15.0,,,
200904129,2009-07-01 09:00:00,35.892329,128.597797,지하누수,북구 산격동1091 번지,STS(25X15)지수전 2개소 직선처리,북구,북구 연암로12길 12-14 (산격동) / 1091번지,1070.0,570.0,공도,15.0,306,,
200904123,2009-07-01 09:01:00,35.8921276,128.5969563,지하누수,북구 산격동1052 번지,PFP(40)지수전 교체,북구,북구 연암로12길 9-2 (산격동) / 1052번지,1070.0,570.0,공도,40.0,"1,878",,
200904120,2009-07-04 10:45:00,35.8975568,128.6076141,지상누수,북구 산격동 1241-19 번지,STS D15 통밑 수선,북구,북구 대동로4길 6-4 (산격동) / 1241-19번지,520.0,,,15.0,,,
200904124,2009-07-06 09:00:00,35.8952061,128.5998821,지하누수,북구 산격동1148-8 번지,DTC(80X15)분기점 폐쇄,북구,북구 산격로서9길 26-1 (산격동) / 1148-8번지,1070.0,462.0,공도,15.0,539,,
200904696,2009-07-06 14:19:00,35.8943311,128.6089668,지상누수,북구 산격동 1313-36 번지,STS D15 통밑수선,북구,북구 대학로17길 22-3 (산격동) / 1313-36번지,,,,15.0,,,
200904609,2009-07-09 09:00:00,35.8955989,128.6062,지하누수,북구 산격동1406-45 번지,DTC(80X15)분기점폐쇄,북구,북구 대학로25길 56 (산격동) / 1406-45번지,520.0,480.0,공도,15.0,"1,140",,
200904664,2009-07-24 09:00:00,35.8957129,128.6050808,지하누수,북구 산격동1422-1 번지,PFP(40)접합부수선,북구,북구 산격로 57-2 (산격동) / 1422-1번지,520.0,470.0,공도,40.0,"2,116",,
200904660,2009-07-27 09:00:00,35.893442,128.6092004,지하누수,북구 산격동1327-16 번지,D=15mm 지열보호통 수선,북구,북구 대학로23길 30 (산격동) / 1327-16번지,1070.0,620.0,사유지,15.0,349,,
200904653,2009-07-28 09:23:00,35.8974348,128.5983334,지상누수,북구 산격동 1180-14 번지,D=13mm 계량기보호통 교체 수선,북구,북구 연암공원로11길 15-13 (산격동) / 1180-14번지,,,,15.0,,,
200904648,2009-07-30 12:56:00,35.8930297,128.5985357,지상누수,북구 산격동 1099-25 번지,D=13mm 계량기보호통 교체 수선(지열보호통),북구,북구 연암공원로8길 15-10 (산격동) / 1099-25번지,,,,15.0,,,
200905678,2009-08-19 08:50:00,35.8925102,128.6007659,지상누수,북구 산격동 체육관삼거리 긴급복구공사,D=400mm 그랜드패킹수선 N=1,북구,북구 연암로 40 (산격동) / 1446-1번지,520.0,,,400.0,1,,
200905146,2009-08-24 07:24:00,35.8961747,128.6118559,지상누수,북구 산격동 1275-7 번지,D15mm계량기패킹교체,북구,북구 대동로 52-4 (산격동) / 1275-7번지,520.0,,,15.0,0,,
200905122,2009-08-26 16:25:00,35.8917529,128.6062886,지상누수,북구 산격동 1416-5 번지,D80*25mm분기점수선,북구,북구 대학로 59-36 (산격동) / 1416-5번지,1070.0,,,25.0,1,,
200905708,2009-09-21 09:00:00,35.8982164,128.604464,지하누수,북구 산격동1197-12 번지,D15mm지열보호통교체,북구,북구 연암공원로32길 62-19 (산격동) / 1197-12번지,1070.0,252.0,사유지,15.0,"2,471",,
200905724,2009-09-25 10:46:00,35.8948437,128.6038297,지상누수,북구 산격동 1427-6 번지,D100*15mm분기점폐쇄,북구,북구 산격로9길 11 (산격동) / 1427-6번지,520.0,,,15.0,0,,
200906797,2009-11-04 14:47:00,35.897077,128.6077305,지상누수,북구 산격동 1251-16 번지,D100*15mm분기점수선,북구,북구 대학로13길 60 (산격동) / 1251-16번지,520.0,,,15.0,0,,
200906685,2009-11-06 17:54:00,35.8921317,128.6057953,지상누수,북구 산격동 1421-33 번지,D15mm접합부수선,북구,북구 대학로9길 13-1 (산격동) / 1421-33번지,520.0,,,15.0,0,,5.0
200906586,2009-11-09 12:05:00,35.8921276,128.5969563,지상누수,북구 산격동 1052 번지,D15mm접합부수선(지열보호통교체),북구,북구 연암로12길 9-2 (산격동) / 1052번지,517.0,,,15.0,0,,5.0
