긴급복구공사일련번호,담당부서ID,담당부서명,용수구분,용수구분명,용도구분,용도구분명,민원접수번호,접수일시,작업시작일시,작업종료일시,공사개요,구 구분코드,구군,주소,중구역번호,소구역번호,지시번호,공사일련번호,공사명,복구공사구분,복구공사구분값,도로구분코드,도로구분,시공년도,탐사구분(1단계),탐사구분(1단계) 값,탐사구분(2단계),탐사구분(2단계) 값,누수관경코드,누수관경,누수관종코드,누수관종코드명,누수부위코드,누수부위코드명,누수원인코드,누수원인코드명,누수구분코드,누수구분명,누수부위형태코드,누수부위형태코드명,파열상태코드,파열상태,측정수압,누수일수,시간당 누수량,누수량,방지량,살수량,총공사비,과수압구역(여부)
201902660,52000,동부사업소,,,05,급수관,201905150045,201905150940,201905151040,201905151400,PFP.D40*20mm 분기대 수선,D,동구,동구 불로동 574-12 부산복어 ,0205,0800,281,20199004836,"동구 팔공로28길 8-10 (불로동,부산복어) / 574-12번지",U,지하누수,01,공도,,02,용역,,,02,20,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,8,1/50,4,135,0,97,131,0,"765,560",N
201905028,52000,동부사업소,,,05,급수관,201910310059,201910310926,201910311000,201910311200,STS.D15mm 직관부 수선,D,동구,동구 불로동 574-6,0205,0800,763,20199009663,동구 팔공로28길 8-13 (불로동) / 574-6번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0101,직관,01,노후,1,누수,04,직관,5,1/7,4,304,0,"3,064","1,835",0,"347,930",N
201504356,52000,동부사업소,,,05,급수관,201509020027,201509020905,201509020930,201509021130,D13mm 인입선 수선,D,동구,동구 불로동 578-1,0205,0800,546,20159010910,동구 팔공로28길 12 (불로동) / 578-1번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0702,접합부,02,부식,1,누수,04,직관,6,1/10,4,244,0,"1,698","1,267",0,"440,710",N
0800700,52000,동부사업소,,,0,,,200802050900,,,PFP D40*20니쁠A누수,D,동구,동구 불로동 586-2,0205,0800,105,20089001437,불로동 586-2번지 긴급복구공사,U,지하누수,01,공도,,01,자체,01,주간,02,20,11,접합부속,0303,나사,08,전식,1,누수,01,소켓,4,1/5,,36,0,268,"2,448",,,N
201502117,52000,동부사업소,,,05,급수관,201504170004,201504170847,201504171520,201504171810,D13mm A니플누수수선,D,동구,동구 불로동 588 유복떡방앗간,0205,0800,202,20159005339,"동구 팔공로26길 13-3 (불로동,유복떡방앗간) / 588번지",U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0201,이형관,01,노후,1,누수,01,소켓,4,1/5,4,106,0,458,786,,"390,090",N
201704054,52000,동부사업소,,,04,배수지관,201708210161,201708211027,201708211130,201708211530,PE.D40mm 직관부 수선,D,동구,동구 불로동 668-5,0207,0780,521,20179008560,동구 팔공로23길 35 (불로동) / 668-5번지,U,지하누수,01,공도,,01,자체,01,주간,05,40,04,PE관,0101,직관,01,노후,1,누수,04,직관,6,1/10,4,233,5,"27,960","21,840",0,"1,195,060",N
201305257,52000,동부사업소,,,05,급수관,201309300113,201309301008,201309301040,201309301440,D15통밑접하부수선 이토변철개교체(야간탐사),D,동구,동구 불로동 670-5,0207,0790,664,20139010489,동구 불로동 670-5,U,지하누수,02,사유지,,01,자체,02,야간,01,15,12,계량기보호통(실),0702,접합부,02,부식,1,누수,01,소켓,3,1/3,4,272,0,"1,958","1,310",0,"425,690",N
201500919,52000,동부사업소,,,05,급수관,201502020592,201502021802,201502021830,201502022030,D80*13 구분기점폐쇄,D,동구,동구 불로동 813-3,0207,0900,58,20159002210,동구 팔공로 9-3 (불로동) / 813-3번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,6,1/10,5,32,0,123,699,0,"595,860",N
202101458,52000,동부사업소,,,05,급수관,202102250272,202102251145,202102260900,202102261200,STS D32mm 분기점 및 직관부 수선,D,동구,동구 불로동 817-2,0207,0932,214,20219002377,동구 팔공로 3 (불로동) / 817-2번지,U,지하누수,01,공도,,02,용역,,,04,32,06,스텐레스관,0101,직관,02,부식,1,누수,03,연부,7,1/4,4,56,,0,0,,"520,800",N
200902946,52000,동부사업소,,,,,200905140071,200905141054,200905141054,200905141700,DTC D150*25(구)분기점폐쇄,D,동구,동구 불로동 818-2 주간,0207,0900,445,20099005491,동구 불로동 818-2 번지,U,지하누수,01,공도,1995,01,자체,01,주간,03,25,13,불용관,0801,불용관,13,불용관,1,누수,01,소켓,4,1/5,4,133,0,"1,404","3,854",,"474,090",N
202203912,52000,동부사업소,SS00201,생활용수,04,배수지관,202206280444,202206281643,202206281643,202206281644,D80x15mm 분기점 수선,D,동구,동구 불로동 849-2,0207,0900,538,20229006375,"동구 공항로33길 37 (불로동,대진물류) / 849-2번지",U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,04,직관,7,1/4,4,179,1,"3,179","3,232",0,"1,161,790",N
201307146,52000,동부사업소,,,04,배수지관,201312230266,201312231300,,201312242000,DTC D200접합부누수수선,D,동구,동구 불로동 955-17,0207,0890,893,20139013978,동구 불로동 955-17,U,지하누수,01,공도,,01,자체,01,주간,10,200,02,닥타일관,0201,이형관,14,접합부이완,1,누수,03,연부,,,4,257,4,"25,536","18,084",0,"2,746,850",N
201704678,52000,동부사업소,,,05,급수관,201709220014,201709220858,201709221000,201709221400,PFP.D40x25인입선수선,D,동구,동구 불로동 995-6 성동주택 A동 101호,0208,0920,605,20179009874,"동구 방천로2길 20, A동 101호 (불로동,성동주택) / 995-6번지",U,지하누수,01,공도,,02,용역,,,03,25,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,4,265,1,"4,706","3,232",0,"318,560",N
9910730,52000,동부사업소,,,04,배수지관,,20060830130000,,,PFP D50플럭수선,D,동구,동구 사복동 131-8,0230,2100,,20065200010730,사복동 131-8번지 긴급복구공사,U,지하누수,,,,,,,,06,50,05,,0302,,02,부식,1,누수,,,6,1/10,,242,1,"3,717","1,889",,,
201003985,52000,동부사업소,,,04,배수지관,201006230206,201006231557,201006231600,201006231800,D50밸브누수수선,D,동구,동구 사복동 461-30,0236,2710,197,20109006627,동구 사복동 461-30 번지,U,지하누수,01,공도,,01,자체,01,주간,06,50,09,변류,0402,접합부,01,노후,1,누수,04,직관,6,1/10,4,173,8,"33,216","70,080",,"547,680",N
201702072,52000,동부사업소,,,05,급수관,201704180303,201704181521,201704190900,201704191300,PFP D50X13mm 분기점 수선,D,동구,동구 사복동 519,0236,2680,230,20179004742,동구 사복동 519,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,7,1/4,4,108,0,570,961,0,"621,880",N
201606831,52000,동부사업소,,,05,급수관,201612120309,201612121556,201612130900,201612131400,STS D20mm 접합부 수선(보호통),D,동구,동구 사복동 579 안심기사식당,0236,2420,808,20169014925,"동구 안심로 624 (사복동,안심기사식당) / 579번지",U,지하누수,02,사유지,,01,자체,01,주간,02,20,12,계량기보호통(실),0602,연결부,02,부식,1,누수,01,소켓,5,1/7,4,348,0,"1,837",961,,"398,300",N
0800497,52000,동부사업소,,,0,,,200801280900,,,D15통밑수선,D,동구,동구 사복동 72,0510,2410,75,20089001139,사복동 72번지 긴급복구공사,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0802,,08,전식,1,누수,01,소켓,4,1/5,,28,0,121,"1,456",,,N
9910671,52000,동부사업소,,,05,급수관,,20060821130000,,,PFP D50*25니쁠A누수,D,동구,동구 사복동 산 15-1,0230,2100,,20065200010671,사복동 산15-1번지 긴급복구공사,U,지하누수,,,,,,,,03,25,05,,0901,,02,부식,1,누수,,,6,1/10,,233,0,"1,230",697,,,
201003984,52000,동부사업소,,,04,배수지관,201006230236,201006231706,201006231730,201006231930,D50밸브누수수선,D,동구,동구 사복로 75-42 (사복동) / 508번지,0236,2440,198,20109006626,동구 사복동 508 번지,U,지하누수,01,공도,,01,자체,01,주간,06,50,09,변류,0402,접합부,01,노후,1,누수,04,직관,6,1/10,4,173,8,"33,216","70,080",,"498,800",N
202004784,52000,동부사업소,,,05,급수관,202009250269,202009251338,202009251430,202009251700,PFP 100x15 분기점 수선,D,동구,동구 상매동 168-3,,2010,651,20209009243,"동구 매여로 307 (상매동,일성식당) / 168-3번지",U,지하누수,01,공도,,02,용역,,,01,15,05,PFP관,0201,이형관,02,부식,1,누수,01,소켓,2,1/2,4,269,0,"2,905","1,966",0,"1,613,400",N
201503454,52000,동부사업소,,,05,급수관,201507240429,201507241622,201507250900,201507251300,PFP D40*20mm A니플교체수선,D,동구,동구 서호동 114-18,0233,2570,461,20159008979,동구 안심로43길 16-21 (서호동) / 114-18번지,U,지하누수,01,공도,,01,자체,01,주간,02,20,09,변류,0402,접합부,11,볼트이완,1,누수,02,반도,4,1/5,4,205,1,"3,887","3,451",0,"666,310",N
201802231,52000,동부사업소,,,04,배수지관,201803300168,201803301059,201803301200,201803301500,PFP.D40×20 분기점 교체,D,동구,동구 서호동 118-11,0233,2570,252,20189003658,동구 안심로49길 17-3 (서호동) / 118-11번지,U,지하누수,01,공도,,02,용역,,,02,20,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,4,89,1,"1,132","2,315",0,"813,860",N
201606794,52000,동부사업소,,,05,급수관,201612130005,201612130903,201612141000,201612141430,DTC D100x25mm 분기대교체수선,D,동구,동구 서호동 146-4,0233,2570,809,20169014828,동구 안심로49길 5 (서호동) / 146-4번지,U,지하누수,01,공도,,01,자체,01,주간,03,25,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,3,1/3,4,349,2,"19,516","10,177",0,"964,860",N
201605011,52000,동부사업소,,,05,급수관,201608300298,201608301302,201608301500,201608301830,PFP D50x13mm A니플교체수선,D,동구,동구 서호동 147-13,0233,2570,586,20169010784,동구 안심로49길 13-7 (서호동) / 147-13번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,01,소켓,1,1,4,243,1,"5,307","3,975",0,"349,630",N
201702685,52000,동부사업소,,,05,급수관,201705020247,201705021142,201705021300,201705021700,"D80 누수방지새들 설치 및
D80X13mm 분기대 교체",D,동구,동구 서호동 18-10,0233,2570,261,20179005933,동구 경안로105길 54 (서호동) / 18-10번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,02,반도,7,1/4,4,122,0,"1,083","1,616",0,"679,980",N
201605244,52000,동부사업소,,,05,급수관,201609010004,201609010749,201609010840,201609011240,PFP D80x13mm 구분기점 폐쇄,D,동구,동구 서호동 197-2,0233,2570,594,20169011442,동구 경안로 731 (서호동) / 197-2번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,01,노후,1,누수,02,반도,1,1,4,245,1,"8,761","6,508",0,"595,090",N
202204139,52000,동부사업소,SS00201,생활용수,99,기타,202206090027,202206090914,202206090914,202206091400,제수변 누수수선(볼트조임),D,동구,동구 서호동 197-7,0233,2570,479,20229006632,동구 안심로51길 13 (서호동) / 197-7번지,U,지하누수,01,공도,,02,용역,,,07,80,02,닥타일관,0201,이형관,02,부식,1,누수,04,직관,8,1/50,4,159,2,"7,632","8,736",0,"1,083,590",
201406685,52000,동부사업소,,,05,급수관,201412090319,201412091448,201412091520,201412091800,D15통밑누수수선,D,동구,동구 서호동 200-18,0233,2570,749,20149015131,동구 경안로 719-4 (서호동) / 200-18번지,U,지하누수,02,사유지,,01,자체,01,주간,01,15,12,계량기보호통(실),0602,연결부,01,노후,1,누수,01,소켓,4,1/5,3,342,0,"1,231",655,,"560,150",N
201802517,52000,동부사업소,,,05,급수관,201804110028,201804110917,201804111000,201804111300,D80×15 구분기점 폐쇄 (누수방지새들),D,동구,동구 서호동 200-19,0233,2570,275,20189004142,동구 경안로 719-2 (서호동) / 200-19번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,4,101,0,727,"1,310",0,"843,360",N
201802381,52000,동부사업소,,,05,급수관,201804020418,201804021422,201804021530,201804021830,DTC.D80×32 분기대 교체,D,동구,동구 서호동 201-15 진병원,0233,2570,256,20189003970,"동구 경안로 719 (서호동,진병원) / 201-15번지",U,지하누수,01,공도,,02,용역,,,04,32,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,4,92,1,"1,965","3,888",0,"751,290",N
201904472,52000,동부사업소,,,05,급수관,201909240020,201909240908,201909241000,201909241400,DTC. D100x20 분기대 교체,D,동구,동구 서호동 201-51,0233,2570,648,20199008560,동구 안심로49길 2 (서호동) / 201-51번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,02,반도,5,1/7,4,267,0,"1,346",917,0,"1,085,090",N
201704047,52000,동부사업소,,,05,급수관,201708160090,201708161130,201708161230,201708161530,D80×13mm분기대 교체,D,동구,동구 서호동 20-5,0233,2570,511,20179008553,동구 경안로105길 48 (서호동) / 20-5번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,4,1/5,4,228,0,985,786,0,"1,015,780",N
201905421,52000,동부사업소,,,05,급수관,201911250548,201911251724,201911251800,201911252100,"STS. D15mm 플럭설치
",D,동구,동구 서호동 214-11,0234,2800,862,20199010271,동구 안심로50길 20-1 (서호동) / 214-11번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,,,,,0,329,0,0,0,0,"71,550",N
201606022,52000,동부사업소,,,04,배수지관,201610040725,201610040900,201610041000,201610041300,DTC D100x40mm 합플랜지 수선,D,동구,동구 서호동 216-1,0234,2800,648,20169013306,동구 안심로50길 25 (서호동) / 216-1번지,U,지하누수,01,공도,,01,자체,01,주간,05,40,02,닥타일관,0201,이형관,01,노후,1,누수,01,소켓,3,1/3,4,277,2,"11,036","7,251",0,"1,376,160",N
201103232,20000,시설관리소,,,02,송수관,201101181245,201101181700,201101191030,201101191400,"D200배기변 접합부 B/N재조임
(수리반자체수선)",D,동구,동구 서호동 217-9,0234,2800,2,20119005071,동구 안심교서편 긴급복구공사,U,지하누수,01,공도,1993,01,자체,01,주간,10,200,09,변류,0402,접합부,10,고무링-패킹손상,1,누수,03,연부,20,1/200,5,19,1,369,"7,096",,,N
202002807,52000,동부사업소,,,05,급수관,202006260312,202006261400,202006261500,202007081746,D15mm 보호통교체,D,동구,동구 서호동 27-10,0233,2570,401,20209005520,동구 경안로103길 46 (서호동) / 27-10번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,01,소켓,2,1/2,4,178,0,"1,922","1,966",0,"512,820",N
202203907,52000,동부사업소,SS00201,생활용수,05,급수관,202206160016,202206160907,202206160907,202206161400,D80x13 분기점 누수수선,D,동구,동구 서호동 56-1,0233,2570,503,20229006367,동구 안심로43길 42-5 (서호동) / 56-1번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,01,소켓,2,1/2,4,167,0,"1,804","1,966",,"601,190",N
201606259,52000,동부사업소,,,05,급수관,201611150250,201611151637,201611151730,201611152200,D40mm 밸브설치,D,동구,동구 서호동 6-1 25시 낚시점,0233,2570,738,20169013758,동구 서호동 6-1 25시 낚시점,U,지하누수,01,공도,,01,자체,01,주간,05,40,04,PE관,0101,직관,01,노후,1,누수,04,직관,4,1/5,4,320,10,"76,800","43,680",0,"690,900",N
201705104,52000,동부사업소,,,05,급수관,201710200345,201710201514,201710201600,201710201900,DTC. 100×13  분기점 폐쇄,D,동구,동구 서호동 67-3,0233,2570,655,20179010674,동구 경안로107길 39 (서호동) / 67-3번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,10,부분기대,0501,부분기대,02,부식,1,누수,01,소켓,4,1/5,4,293,0,"1,266",786,0,"292,550",N
201601319,52000,동부사업소,,,05,급수관,201602220005,201602220842,201602220930,201602221230,PFP D50x25 티 직선처리,D,동구,동구 서호동 8-3,0233,2570,116,20169002694,동구 경안로109길 30 (서호동) / 8-3번지,U,지하누수,01,공도,,01,자체,01,주간,03,25,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,6,1/10,4,53,0,280,961,0,"753,910",N
201601320,52000,동부사업소,,,05,급수관,201602220006,201602220849,201602230930,201602231330,PFP D40x13mm A니플교체수선,D,동구,동구 서호동 85-2,0233,2570,117,20169002695,동구 율하동로24길 61-5 (서호동) / 85-2번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,6,1/10,4,53,0,114,393,0,"478,870",N
202203899,52000,동부사업소,,,05,급수관,202206160011,202206160906,202206160906,202206161400,D80x13 분기점 누수수선,D,동구,동구 서호동 89-32,0233,2570,502,20229006359,동구 율하동로26길 65 (서호동) / 89-32번지,U,지하누수,01,공도,,02,용역,,,01,15,06,스텐레스관,0201,이형관,01,노후,1,누수,01,소켓,3,1/3,4,167,0,"1,202","1,310",,"485,330",N
201800504,52000,동부사업소,,,05,급수관,201801160036,201801160920,201801161030,201801161330,PFP.D40×13 분기점 수선,D,동구,동구 서호동 89-4,0233,2570,38,20189000914,동구 율하동로26길 68-2 (서호동) / 89-4번지,U,지하누수,01,공도,,01,자체,01,주간,01,15,06,스텐레스관,0201,이형관,02,부식,1,누수,01,소켓,3,1/3,4,16,0,115,"1,310",0,"492,430",N
202203924,52000,동부사업소,SS00201,생활용수,06,옥내,202206090028,202206090915,202206090915,202206091700,D13mm 계량기보호통수선,D,동구,동구 서호동 96-8,0233,2570,480,20229006393,동구 율하동로24길 66-8 (서호동) / 96-8번지,U,지하누수,02,사유지,,02,용역,,,01,15,12,계량기보호통(실),0601,계량기보호통,01,노후,1,누수,04,직관,7,1/4,4,160,1,"2,842","3,232",,"616,550",N
202102436,52000,동부사업소,,,04,배수지관,202104120063,202104120931,202104121600,202104121800,D80x13 불용관수선,D,동구,동구 서호동 98-1,0233,2570,400,20219004087,동구 안심로43길 16-17 (서호동) / 98-1번지,U,지하누수,01,공도,,02,용역,,,07,80,02,닥타일관,0101,직관,14,접합부이완,1,누수,03,연부,7,1/4,4,102,17,"41,616","74,256",0,"726,500",N
